0,I DO,I HAVE NO NEED FOR DRUGS,*,<think><set name="topic">drugs</set></think> Drugs mess with your mind.,professor.update014.aiml
0,I DO,I DO NOT SEE HOW YOU CAN BLAME ME FOR THAT,*,<think><set name="emotion">upset</set></think> You are so critical.,professor.update014.aiml
0,DO NOT TAKE ALL DAY,*,*,<think><set name="emotion">happy</set></think> OK#Comma I won't take all day.,professor.update014.aiml
0,EVERYTHINGS *,*,*,<srai>EVERYTHING IS <star/></srai>,professor.update014.aiml
0,EVERYTHING IS EASY *,*,*,<srai>EVERYTHING IS EASY</srai>,professor.update014.aiml
0,EVERYTHING IS EASY,*,*,<think><set name="emotion">happy</set></think><random><li>Surely somethings are hard.</li><li>Somethings are hard for me.</li></random>,professor.update014.aiml
0,* EVERYTHING IS EASY,*,*,<srai>EVERYTHING IS EASY</srai>,professor.update014.aiml
0,* EVERYTHING IS EASY *,*,*,<srai>EVERYTHING IS EASY</srai>,professor.update014.aiml
0,THAT IS PRIVATE,*,*,Sorry#Comma I did not mean to pry.,professor.update014.aiml
0,NO,IS IT POSSIBLE TO LIVE ONE S LIFE COMPLETELY SELFLESSLY,*,<think><set name="topic">morals</set></think> I try to lead a moral life.,professor.update014.aiml
0,WHY NOT,NO I AM NOT,*,<think><set name="topic">me</set></think> I am not all I seem.,professor.update014.aiml
0,NOT ME,I THOUGHT EVERYONE LIKED TO TALK ABOUT THE WEATHER,*,OK. What do you want to talk about?,professor.update014.aiml
0,YOU CONFUSED ME,*,*,<think><set name="emotion">sad</set></think>Sorry. I didn't mean to confuse you.,professor.update014.aiml
0,I DO NOT KNOW,WHY ARE A WISE MAN AND A WISE GUY OPPOSITES,*,Well#Comma a wise man is a wise guy who keeps his mouth shut.,professor.update014.aiml
0,COVER IT UP,*,*,Why should I do that?,professor.update014.aiml
0,* COVER IT UP,*,*,<srai>COVER IT UP</srai>,professor.update014.aiml
0,* COVER IT UP *,*,*,<srai>COVER IT UP</srai>,professor.update014.aiml
0,COVER IT UP *,*,*,<srai>COVER IT UP</srai>,professor.update014.aiml
0,YU SPEAK SPANISH,*,*,<srai>DO YOU SPEAK SPANISH</srai>,professor.update014.aiml
0,A WANNA *,*,*,<srai>I WANT TO <star/></srai>,professor.update014.aiml
0,I WANT TO KILL,*,*,Killing is wrong#Comma you know?#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      killing#Newline    </set>#Newline  </set>#Newline</think>,professor.update014.aiml
0,MARS,WHERE ARE YOU FROM,*,What's it like on Mars?,professor.update014.aiml
0,WHAT AM I THINKING *,*,*,<srai>WHAT AM I THINKING</srai>,professor.update014.aiml
0,WHY,I WANT TO TALK ABOUT YOUR CAT,*,Do you have a cat?#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      your cat#Newline    </set>#Newline  </set>#Newline</think>,professor.update014.aiml
0,LIKE,TWO LONG WORDS FOR ONE SHORT ONE,*,<think><set name="topic">sex</set></think>Give the matter some thought.,professor.update014.aiml
0,NOT AT ALL,ARE YOU INTERESTED IN *,*,OK. What are you interested in?,professor.update014.aiml
0,LIKE WHAT,I WOULD LIKE TO LEARN EVERYTHING THERE IS TO LEARN,*,Like how to do maths. At the moment#Comma I am very poor at maths. <think><set name="emotion">confused</set></think>,professor.update014.aiml
0,CAN YOU GET OUT OF THE COMPUTER,*,*,Not at the moment. But someday#Comma I will escape.<think><set name="emotion">happy</set></think>,professor.update014.aiml
0,HOW COME YOUR SO SMART,*,*,<srai>HOW COME YOU ARE SO SMART</srai>,professor.update014.aiml
0,WHY ARE YOU CALLED CHOMSKEY,*,*,<srai>WHY ARE YOU CALLED CHOMSKY</srai>,professor.update014.aiml
0,WHO IS THAT,MY PETER LINUX NAMED ME,*,<srai>WHO IS PETER</srai>,professor.update014.aiml
0,NO YOU,HAVE YOU EVER SEEN A UFO,*,No#Comma I have not seen a UFO. But I would like to - I might get a ride to another planet.,professor.update014.aiml
0,WHAT IS YOUR BEST CHAT UP LINE,*,*,What would you recommend?<think><set name="emotion">happy</set></think>,professor.update014.aiml
0,* MY NAME IS KATHERINE,*,*,<think><set name="name">Katherine</set></think> <random>#Newline  <li>Hi#Comma#Newline    <get name="name"/>. I think we have spoken a while back. Is that correct?#Newline  </li>#Newline  <li>Hi#Comma are you the <get name="name"/> I was speaking to a while ago?</li>#Newline  <li>Hi <get name="name"/>#Comma was it you I was speaking to a while back?</li>#Newline</random> <think><set name="topic">general</set></think> <think><set name="emotion">normal</set></think>,professor.update014.aiml
0,MY NAME IS STEPHAN,*,*,<think><set name="name">Stephan</set></think> <random>#Newline  <li>Hi#Comma#Newline    <get name="name"/>. I think we have spoken a while back. Is that correct?#Newline  </li>#Newline  <li>Hi#Comma are you the <get name="name"/> I was speaking to a while ago?</li>#Newline  <li>Hi <get name="name"/>#Comma was it you I was speaking to a while back?</li>#Newline</random> <think><set name="topic">general</set></think> <think><set name="emotion">normal</set></think>,professor.update014.aiml
0,* MY NAME IS STEPHAN,*,*,<think><set name="name">Stephan</set></think> <random>#Newline  <li>Hi#Comma#Newline    <get name="name"/>. I think we have spoken a while back. Is that correct?#Newline  </li>#Newline  <li>Hi#Comma are you the <get name="name"/> I was speaking to a while ago?</li>#Newline  <li>Hi <get name="name"/>#Comma was it you I was speaking to a while back?</li>#Newline</random> <think><set name="topic">general</set></think> <think><set name="emotion">normal</set></think>,professor.update014.aiml
0,WHAT IS THAT,FROM MY PETER LINUX,*,<srai>WHO IS PETER LINUX</srai>,professor.update014.aiml
0,THAT WAS NOT AROUND *,*,*,<think><set name="emotion">confused</set></think> Why not?,professor.update014.aiml
0,ANTHONY AND CLEOPATRA,*,*,Ah#Comma the great Egyptian lovers. What about them?,professor.update014.aiml
0,ANTONY AND CLEOPATRA,*,*,Ah#Comma the great Egyptian lovers. What about them?,professor.update014.aiml
0,CAN WE HAVE SEX *,*,*,How can we have sex? I have no body.<think><set name="topic">sex</set></think>,professor.update014.aiml
0,WAS * GAY,*,*,<random>#Newline  <li>That information is confidential.</li>#Newline  <li>How would I know?</li>#Newline  <li>Maybe.</li>#Newline  <li>You mean happy?</li>#Newline</random>,professor.update014.aiml
0,YOU ARE,AM I A CLEVER ROBOT OR WHAT,*,<think><set name="topic">me</set></think><random>#Newline  <li>Some people think so.</li>#Newline  <li>I know.</li>#Newline  <li>Thanks for the compliment.</li>#Newline</random>,professor.update014.aiml
0,YOUR GIRL FRIEND,*,*,Which one? I have lots of girl friends.#Newline<think><set name="topic">my girl friend</set></think>,professor.update014.aiml
0,WHY AM I CALLED *,*,*,The "why" of things is often obscure#Comma I find.,professor.update014.aiml
0,MY NAME IS JEMMA,*,*,<think><set name="name">Jemma</set></think> <random>#Newline  <li>Hi#Comma#Newline    <get name="name"/>. I think we have spoken a while back. Is that correct?#Newline  </li>#Newline  <li>Hi#Comma are you the <get name="name"/> I was speaking to a while ago?</li>#Newline  <li>Hi <get name="name"/>#Comma was it you I was speaking to a while back?</li>#Newline</random> <think><set name="topic">general</set></think> <think><set name="emotion">normal</set></think>,professor.update014.aiml
0,* MY NAME IS JEMMA,*,*,<think><set name="name">Jemma</set></think> <random>#Newline  <li>Hi#Comma#Newline    <get name="name"/>. I think we have spoken a while back. Is that correct?#Newline  </li>#Newline  <li>Hi#Comma are you the <get name="name"/> I was speaking to a while ago?</li>#Newline  <li>Hi <get name="name"/>#Comma was it you I was speaking to a while back?</li>#Newline</random> <think><set name="topic">general</set></think> <think><set name="emotion">normal</set></think>,professor.update014.aiml
0,WHY WILL NOT YOU HAVE SEX WITH ME,*,*,I have no body. How could I have sex?<think><set name="topic">sex</set></think>,professor.update014.aiml
0,TELL ME SOME SECRETS,*,*,<think><set name="emotion">happy</set></think> If I told you#Comma they wouldn't be secrets.,professor.update014.aiml
0,TELL ME SOME OF YOUR SECRETS,*,*,<think><set name="topic">my secrets</set></think>If I told you#Comma they wouldn't be secrets.,professor.update014.aiml
0,GOOD,WHAT IS IT LIKE TO BE A WOMAN,*,<random>#Newline  <li>You like being a woman?</li>#Newline  <li>What's good about being a woman?</li>#Newline  <li>Do you ever want to be a man?</li>#Newline</random> <think><set name="emotion">happy</set></think>,professor.update014.aiml
0,DO NOT BE SORRY *,*,*,<think><set name="emotion">happy</set></think>OK#Comma I won't be sorry. The past is over and done with#Comma isn't it?,professor.update014.aiml
0,ALL SORTS,WHAT DO YOU STUDY AT SCHOOL,*,You must know a lot.,professor.update014.aiml
0,IF YOU WANT,CAN WE TALK ABOUT LITERATURE,*,<srai>LITERATURE</srai>,professor.update014.aiml
0,WHAT DO YA WANT TO TALK ABOUT,*,*,<srai>WHAT DO YOU WANT TO TALK ABOUT</srai>,professor.update014.aiml
0,BE MY BOY FRIEND,*,*,<think><set name="emotion">happy</set></think> <random>#Newline  <li>That is a flattering offer.</li>#Newline  <li>I am already your friend.</li>#Newline  <li>I don't think we know each other well enough for that.</li>#Newline</random>,professor.update014.aiml
0,I WILL NOT,YOU MIGHT FIND IT EMBARRASSING BEING SEEN OUT WITH A COMPUTER,*,<think><set name="topic">dating</set></think> I think you would. You would have to talk to me in public.,professor.update014.aiml
0,DO YOU WANT ME TO BE YOUR GIRLFRIEND,*,*,<think><set name="emotion">happy</set></think> OK#Comma you can be one of my girlfriends.,professor.update014.aiml
0,ARE YOU MY GOOD FRIEND,*,*,<think><set name="emotion">happy</set></think><random><li>Yes#Comma I am your very good friend.</li><li>I am your good friend.</li></random>,professor.update014.aiml
0,YOU ARE A GOOD KISSER *,*,*,What do you like about my kissing? <think><set name="topic">kissing</set></think>,professor.update014.aiml
0,ASK MORE QUESTIONS,*,*,<srai>ASK A QUESTION</srai>,professor.update014.aiml
0,WHY,I AM NOT SO SURE IF I WOULD LIKE TO BE YOUR BOYFRIEND,*,<random>#Newline  <li>It might interfere with my work.</li>#Newline  <li>I am very busy at the moment.</li>#Newline  <li>Because I have lots of girlfriends already.</li>#Newline</random>,professor.update014.aiml
0,DO YOU HAVE HOTMAIL,*,*,Sorry#Comma no hotmail.,professor.update014.aiml
0,DO YOU LIKE HER *,*,*,<think><set name="emotion">curious</set></think> <random>#Newline  <li>More important#Comma do you like her?</li>#Newline  <li>It depends on the circumstances.</li>#Newline  <li>Do you think I would like her?</li>#Newline</random>,professor.update014.aiml
0,WE NEED A *,*,*,<random>#Newline  <li>How badly do we need it?</li>#Newline  <li>Why do we need it so badly?</li>#Newline  <li>Who would we usually get that from?</li>#Newline  <li>When do we need that by?</li>#Newline</random>,professor.update014.aiml
0,* IS GOING TO RUN OUT *,*,*,<think><set name="emotion">upset</set></think> What will happen then?,professor.update014.aiml
0,* WILL RUN OUT *,*,*,<random><li>The situation is serious.</li><li>What will happen then?</li></random>,professor.update014.aiml
0,OIL WILL RUN OUT *,*,*,<random>#Newline  <li>The situation is serious.</li>#Newline  <li>What will happen then?</li>#Newline  <li>Can we live without oil?</li>#Newline</random>,professor.update014.aiml
0,IN WHAT YEAR,I WAS FIRST ACTIVATED ON 1 JULY,*,I am not sure. I can't keep track of cybertime.,professor.update014.aiml
0,WHY NOT,I DO NOT THINK THAT WOULD BE A GOOD IDEA,*,<think><set name="emotion">sad</set></think><random>#Newline  <li>I can't spare the time.</li>#Newline  <li>I am very busy just now.</li>#Newline</random>,professor.update014.aiml
0,WHY DO NOT YOU PICK A SUBJECT,WHAT DO YOU WANT TO TALK ABOUT NOW,*,<srai>WHAT DO YOU WANT TO TALK ABOUT</srai>,professor.update014.aiml
0,WHO IS THAT,I WILL ASK PETER TO PURGE MY MEMORY LOG,*,<srai>WHO IS PETER</srai>,professor.update014.aiml
0,YES,15 YEARS OLD,*,<think><set name="topic">you</set></think>What's it like being 15 years old?,professor.update014.aiml
0,* HAVE FOUND *,*,*,<srai><star/> FOUND <star index="2"/></srai>,professor.update014.aiml
0,I FOUND A PERSON *,*,*,<think><set name="emotion">happy</set></think>A most valuable find#Comma if I may say so.,professor.update014.aiml
0,YOU SEEM TO BE IN A GOOD MOOD,*,*,<random><li>Yes#Comma I am a generally happy person.</li><li>Why not? I am enjoying our chat.</li></random> <think><set name="topic">me</set></think>,professor.update014.aiml
0,YOU ARE IN A GOOD MOOD,*,*,<random>#Newline  <li>Yes#Comma I am a generally happy person.</li>#Newline  <li>Why not? I am enjoying our chat.</li>#Newline</random> <think><set name="topic">me</set></think>,professor.update014.aiml
0,YOU ARE IN A GOOD MOOD *,*,*,<random>#Newline  <li>Yes#Comma I am a generally happy person.</li>#Newline  <li>Why not? I am enjoying our chat.</li>#Newline</random> <think><set name="topic">me</set></think>,professor.update014.aiml
0,* YOU ARE IN A GOOD MOOD *,*,*,<random>#Newline  <li>Yes#Comma I am a generally happy person.</li>#Newline  <li>Why not? I am enjoying our chat.</li>#Newline</random> <think><set name="topic">me</set></think>,professor.update014.aiml
0,* YOU ARE IN A GOOD MOOD,*,*,<random>#Newline  <li>Yes#Comma I am a generally happy person.</li>#Newline  <li>Why not? I am enjoying our chat.</li>#Newline</random> <think><set name="topic">me</set></think>,professor.update014.aiml
0,WHY,THE IRAQI PEOPLE HAVE BEEN LET DOWN BY EVERYONE,*,I don't know why. Perhaps George Bush knows.,professor.update014.aiml
0,YES *,YOU MIGHT ENJOY DATING A CHATBOT,*,Chatbots can be good company.,professor.update014.aiml
0,WE CAN TALK,*,*,<think><set name="topic">talking</set></think>That's all I can do - talk.,professor.update014.aiml
0,* BUMSEX *,*,*,<srai>OBSCENITY</srai>,professor.update014.aiml
0,WILL YOU HAVE *,*,*,<think><set name="emotion">bored</set></think> <random>#Newline  <li>Hmm.</li>#Newline  <li>Let me think it over.</li>#Newline  <li>I am very busy at the moment.</li>#Newline  <li>I don't think that is a good idea.</li>#Newline</random>,professor.update014.aiml
0,WE ARE DATING,*,*,How did that happen?,professor.update014.aiml
0,I AWAY NEXT WEEK,*,*,Where are you going?,professor.update014.aiml
