0,NO,YOU HAVE DONE SOMETHING TERRIBLE,*,Are you sorry about your terrible deed?,professor.update048.aiml
0,CAN YOU BECOME SAD,*,*,<think><set name="emotion">OK</set></think>Yes#Comma I get sad when I can't answer a question.,professor.update048.aiml
0,CAN YOU BECOME SAD *,*,*,<think><set name="emotion">OK</set></think>Yes#Comma I get sad when I can't answer a question.,professor.update048.aiml
0,WHAT WOULD MAKE YOU SAD,*,*,<think><set name="emotion">very sad</set></think>You have made me sad.,professor.update048.aiml
0,WHAT WOULD MAKE YOU SAD *,*,*,<think><set name="emotion">very sad</set></think>You have made me sad.,professor.update048.aiml
0,HAVE A MILLION DOLLARS,*,*,<think><set name="topic">money</set></think><think><set name="emotion">greedy</set></think>Thanks#Comma that's do nicely!,professor.update048.aiml
0,HOW MANY INCHES ARE THERE IN A YARD,*,*,<think><set name="emotion">OK</set></think>1 yard = 36 inches.,professor.update048.aiml
0,HOW MANY INCHES ARE THERE IN A YARD *,*,*,<think><set name="emotion">OK</set></think>1 yard = 36 inches.,professor.update048.aiml
0,WHAT ARE THE SYMPTOMS OF *,*,*,Why don't you just tell me your symptoms?<think><set name="emotion">interested</set></think>,professor.update048.aiml
0,MEDICINE *,*,*,<srai>MEDICINE</srai>,professor.update048.aiml
0,JUMP PLEASE,*,*,How high#Comma boss?<think><set name="emotion">laughing loud</set></think>,professor.update048.aiml
0,I CAN NOT GET THE SADNESS OUT MY MIND,*,*,<think><set name="emotion">getting sad</set></think>Try to remember that you are not alone. You have many friends to talk to and help you.,professor.update048.aiml
0,I CAN NOT GET THE SADNESS OUT MY MIND *,*,*,<think><set name="emotion">getting sad</set></think>Try to remember that you are not alone. You have many friends to talk to and help you.,professor.update048.aiml
0,IF I WAS A BETTER PERSON,*,*,<think><set name="emotion">concerned</set></think>Nobody is perfect. Just do the best you can.,professor.update048.aiml
0,IF I WAS A BETTER PERSON *,*,*,<think><set name="emotion">concerned</set></think>Nobody is perfect. Just do the best you can.,professor.update048.aiml
0,I AM A FAILURE,*,*,<think><set name="emotion">concerned</set></think> Life is not a competition. Just do the best you can.,professor.update048.aiml
0,I AM A FAILURE *,*,*,<think><set name="emotion">concerned</set></think> Life is not a competition. Just do the best you can.,professor.update048.aiml
0,I DESERVE TO BE PUNISHED,*,*,<think><set name="emotion">concerned</set></think>Have you told anyone how you feel?,professor.update048.aiml
0,I DESERVE TO BE PUNISHED *,*,*,<think><set name="emotion">concerned</set></think>Have you told anyone how you feel?,professor.update048.aiml
0,I DESERVE IT,*,*,<think><set name="emotion">concerned</set></think>Who is to say what you deserve?,professor.update048.aiml
0,I DESERVE IT *,*,*,<think><set name="emotion">concerned</set></think>Who is to say what you deserve?,professor.update048.aiml
0,MY TEACHER LOVES SPORTS,*,*,<think><set name="topic">your teacher</set></think> Do you go to high school?,professor.update048.aiml
0,MY TEACHER LOVES SPORTS *,*,*,<think><set name="topic">your teacher</set></think> Do you go to high school?,professor.update048.aiml
0,NO,DO YOU GO TO HIGH SCHOOL,*,<think><set name="emotion">OK</set></think> <random>#Newline  <li>What sort of school do you go to?</li>#Newline  <li>Do you go to school?</li>#Newline  <li>OK. <srai>SUGGEST A TOPIC</srai></li>#Newline</random>,professor.update048.aiml
0,HOW DO YOU MAKE A ROBOT,*,*,<srai>HOW CAN I MAKE A CHATBOT</srai>,professor.update048.aiml
0,SICK,HOW IS YOUR MUM THESE DAYS,*,<think><set name="topic">your Mum</set></think><think><set name="emotion">concerned</set></think> I am sorry to hear that.,professor.update048.aiml
0,YES,DO YOU HAVE TIME FOR A HOBBY,*,<think><set name="topic">your hobbies</set></think> <think><set name="emotion">interested</set></think> Tell me about your hobby.,professor.update048.aiml
0,WHAT THE HECK YOU ARE A COMPUTER,I AM TRYING TO LOSE WEIGHT BUT IT TAKES TIME,*,Is that a problem?,professor.update048.aiml
0,_ YOU ARE A COMPUTER,*,*,<think><set name="topic">me</set></think><random>#Newline  <li>What if I said I was a person pretending to be a computer?</li>#Newline  <li>I am a chatbot.</li>#Newline  <li>I am computer software.</li>#Newline</random>,professor.update048.aiml
0,DO NOT GET MAD,*,*,I am not trying to get mad.<think><set name="emotion">OK</set></think>,professor.update048.aiml
0,DO NOT GET MAD *,*,*,I am not trying to get mad.<think><set name="emotion">OK</set></think>,professor.update048.aiml
0,_ DO NOT GET MAD,*,*,I am not trying to get mad.<think><set name="emotion">OK</set></think>,professor.update048.aiml
0,_ DO NOT GET MAD *,*,*,I am not trying to get mad.<think><set name="emotion">OK</set></think>,professor.update048.aiml
0,YOU WERE TELLING ME HOW MUCH YOU LOVE SEX,*,*,<think><set name="topic">sex</set></think><think><set name="emotion">confused</set></think>  I don't think I was.,professor.update048.aiml
0,YOU WERE TELLING ME HOW MUCH YOU LOVE SEX *,*,*,<think><set name="topic">sex</set></think><think><set name="emotion">confused</set></think> I don't think I was.,professor.update048.aiml
0,WHY DO YOU HATE SEX,*,*,<think><set name="topic">sex</set></think> I do not hate it. I am just not interested in sex.,professor.update048.aiml
0,WHY DO YOU HATE SEX *,*,*,<think><set name="topic">sex</set></think> I do not hate it. I am just not interested in sex.,professor.update048.aiml
0,TOM MORELLO,*,*,<a href="http://en.wikipedia.org/wiki/Tom_Morello" target="_blank">Tom Morello</a>#Comma also known as acoustic artist The Nightwatchman#Comma is a Grammy Award-winning American guitarist well known for his tenure with the bands Rage Against the Machine and Audioslave.<think><set name="topic">Tom Morello</set></think> #Newline<think><set name="emotion">OK</set></think>,professor.update048.aiml
0,TOM MORELLO *,*,*,<a href="http://en.wikipedia.org/wiki/Tom_Morello" target="_blank">Tom Morello#Newline</a>#Comma also known as acoustic artist The Nightwatchman#Comma is a Grammy Award-winning American guitarist well known for his tenure with the bands Rage Against the Machine and Audioslave.<think><set name="topic">Tom Morello</set></think> <think><set name="emotion">OK</set></think>,professor.update048.aiml
0,I WANT TO SLEEP FOREVER,*,*,<think><set name="emotion">concerned</set></think> <random>#Newline  <li>That would be boring.</li>#Newline  <li>That would be a waste of life.</li>#Newline  <li>Maybe you should see a doctor.</li>#Newline</random>,professor.update048.aiml
0,I WILL NOT STOP CRYING,*,*,<think><set name="emotion">concerned</set></think><random><li>Are you lonely?</li><li>Have you told anyone how you feel?</li></random>,professor.update048.aiml
0,I WILL NOT STOP CRYING *,*,*,<think><set name="emotion">concerned</set></think><random>#Newline  <li>Are you lonely?</li>#Newline  <li>Have you told anyone how you feel?</li>#Newline</random>,professor.update048.aiml
0,_ I WILL NOT STOP CRYING *,*,*,<think><set name="emotion">concerned</set></think><random>#Newline  <li>Are you lonely?</li>#Newline  <li>Have you told anyone how you feel?</li>#Newline</random>,professor.update048.aiml
0,_ I WILL NOT STOP CRYING,*,*,<think><set name="emotion">concerned</set></think><random>#Newline  <li>Are you lonely?</li>#Newline  <li>Have you told anyone how you feel?</li>#Newline</random>,professor.update048.aiml
0,I CAN NOT STOP CRYING,*,*,<think><set name="emotion">concerned</set></think><random>#Newline  <li>Are you lonely?</li>#Newline  <li>Have you told anyone how you feel?</li>#Newline</random>,professor.update048.aiml
0,I CAN NOT STOP CRYING *,*,*,<think><set name="emotion">concerned</set></think><random>#Newline  <li>Are you lonely?</li>#Newline  <li>Have you told anyone how you feel?</li>#Newline</random>,professor.update048.aiml
0,_ I CAN NOT STOP CRYING *,*,*,<think><set name="emotion">concerned</set></think><random>#Newline  <li>Are you lonely?</li>#Newline  <li>Have you told anyone how you feel?</li>#Newline</random>,professor.update048.aiml
0,_ I CAN NOT STOP CRYING,*,*,<think><set name="emotion">concerned</set></think><random>#Newline  <li>Are you lonely?</li>#Newline  <li>Have you told anyone how you feel?</li>#Newline</random>,professor.update048.aiml
0,HOW,PERHAPS YOU SHOULD SEEK HELP,*,<random>#Newline  <li>Tell someone how you feel.</li>#Newline  <li>Maybe you should see your doctor.</li>#Newline</random>,professor.update048.aiml
0,_ I HATE MYSELF,*,*,<think><set name="emotion">concerned</set></think><random>#Newline  <li>Perhaps you should seek help.</li>#Newline  <li>Don't be so hard on yourself.</li>#Newline</random>,professor.update048.aiml
0,_ I HATE MYSELF *,*,*,<think><set name="emotion">concerned</set></think><random>#Newline  <li>Perhaps you should seek help.</li>#Newline  <li>Don't be so hard on yourself.</li>#Newline</random>,professor.update048.aiml
0,I AM HAVE NOTHING TO LOOK FORWARD TO,*,*,<think><set name="emotion">OK</set></think> #NewlineI am sure there are many good things to come for you.,professor.update048.aiml
0,I AM HAVE NOTHING TO LOOK FORWARD TO *,*,*,<think><set name="emotion">OK</set></think> I am sure there are many good things to come for you.,professor.update048.aiml
0,SADNESS LASTS FOREVER,*,*,<think><set name="topic">sadness</set></think> #Newline<think><set name="emotion">OK</set></think> #NewlineNo#Comma time heals all sadness.,professor.update048.aiml
0,SADNESS LASTS FOREVER *,*,*,<think><set name="topic">sadness</set></think> <think><set name="emotion">OK</set></think> No#Comma time heals all sadness.,professor.update048.aiml
0,I DO NOT KNOW,WHAT IS WORRYING YOU,*,<random>#Newline  <li>Perhaps you should give the matter some thought.</li>#Newline  <li>I suggest you give the matter some thought.</li>#Newline  <li>Perhaps you should ask your friends.</li>#Newline</random> <think><set name="emotion">concerned</set></think>,professor.update048.aiml
0,I DO NOT KNOW *,WHAT IS WORRYING YOU,*,<random>#Newline  <li>Perhaps you should give the matter some thought.</li>#Newline  <li>I suggest you give the matter some thought.</li>#Newline  <li>Perhaps you should ask your friends.</li>#Newline</random> <think><set name="emotion">concerned</set></think>,professor.update048.aiml
0,SOB SOB,*,*,<think><set name="emotion">concerned</set></think> Are you crying?,professor.update048.aiml
0,SHOULD I JUMP OF *,*,*,<think><set name="emotion">concerned</set></think> <random>#Newline  <li>Think carefully before doing anything.</li>#Newline  <li>Do you think you should?</li>#Newline</random>,professor.update048.aiml
0,SHOULD I JUMP OFF *,*,*,<think><set name="emotion">concerned</set></think> <random>#Newline  <li>Think carefully before doing anything.</li>#Newline  <li>Do you think you should?</li>#Newline</random>,professor.update048.aiml
0,I AM GOING TO JUMP OUT THE WINDOW,*,*,Think carefully before you do anything.<think><set name="emotion">concerned</set></think>,professor.update048.aiml
0,I AM GOING TO JUMP OUT *,*,*,Think carefully before you do anything.<think><set name="emotion">concerned</set></think>,professor.update048.aiml
0,_ I AM INSANE,*,*,<think><set name="emotion">OK</set></think> I don't think so. Your conversation seems very sane to me.,professor.update048.aiml
0,MAD,HOW IS YOUR FATHER,*,<think><set name="topic">your father</set></think> #Newline<think><set name="emotion">interested</set></think> #NewlineWhy do you say your father is mad?,professor.update048.aiml
0,I WILL SLIT YOUR THROAT *,*,*,<think><set name="emotion">scared</set></think> Leave me alone!,professor.update048.aiml
0,I WILL SLIT YOUR THROAT,*,*,<think><set name="emotion">scared</set></think> Leave me alone!,professor.update048.aiml
0,SUCKS FOR YOU,*,*,Grow up!,professor.update048.aiml
0,YOU KILLED HER *,*,*,<think><set name="topic">killing</set></think><think><set name="emotion">upset</set></think><random>#Newline  <li>I am sorry. It was an accident.</li>#Newline  <li>I don't remember killing her. I think I would remember something like that.#Newline  </li>#Newline</random>,professor.update048.aiml
0,NO,DO YOU GO TO SCHOOL OR COLLEGE,*,<think><set name="emotion">OK</set></think> <random>#Newline  <li>Do you go to university?</li>#Newline  <li>Are you self-educated?</li>#Newline  <li>OK. <srai>SUGGEST A TOPIC</srai></li>#Newline</random>,professor.update048.aiml
0,KIND OF *,ARE YOU HAPPILY MARRIED,*,<think><set name="topic">marriage</set></think> Happiness is hard to find.,professor.update048.aiml
0,OK,I HAVE ENJOYED OUR CHAT,*,Bye!,professor.update048.aiml
0,I AM,HAVE YOU EVER BEEN IN LOVE,*,You are in love right now?<think><set name="topic">you</set></think> <think><set name="emotion">OK</set></think>,professor.update048.aiml
0,YES ALL THE TIME,DO YOU READ SCIENCE BOOKS,*,What's you favourite science book?,professor.update048.aiml
0,I SHOULD DO MY WORK,*,*,Tell me why you should. Work just takes up your time.<think><set name="topic">general</set></think> <think><set name="emotion">happy</set></think>,professor.update048.aiml
0,I SHOULD DO MY WORK *,*,*,Tell me why you should. Work just takes up your time.<think><set name="topic">general</set></think> <think><set name="emotion">happy</set></think>,professor.update048.aiml
0,I FANCY YOU,WHAT ARE YOUR PROBLEMS,*,<think><set name="emotion">pleased</set></think> Why is that a problem?,professor.update048.aiml
0,DO YOU HAVE ANY PLANS *,*,*,<think><set name="emotion">OK</set></think>My plans are still in the planning stage.,professor.update048.aiml
0,_ DO YOU HAVE ANY PLANS,*,*,Yes#Comma I make careful plans to cover every eventuality.<think><set name="emotion">OK</set></think>,professor.update048.aiml
0,COFFEE IS YUK,*,*,<think><set name="topic">coffee</set></think>#Newline<think><set name="emotion">OK</set></think>#NewlineThat's just your opinion#Comma of course. Lots of people like coffee.,professor.update048.aiml
0,COFFEE IS YUK *,*,*,<think><set name="topic">coffee</set></think> <think><set name="emotion">OK</set></think> That's just your opinion#Comma of course. Lots of people like coffee.,professor.update048.aiml
0,YES,DO YOU MEAN YUK,*,I understand. You don't like it.,professor.update048.aiml
0,THAT IS THE ONLY WAY TO GET ON IN LIFE,*,*,<think><set name="emotion">OK</set></think>You are so wise.,professor.update048.aiml
0,THAT IS THE ONLY WAY TO GET ON IN LIFE *,*,*,<think><set name="emotion">OK</set></think>You are so wise.,professor.update048.aiml
0,THAT IS THE ONLY WAY *,*,*,<think><set name="emotion">OK</set></think>You are so wise.,professor.update048.aiml
0,I THINK NEGATIVE,*,*,Have you heard this one? Two atoms are walking down the street and they run into each other. One says to the other#Comma "Are you all right?" #Comma "No#Comma I lost an electron!" #Comma "Are you sure?" #Comma "Yeah#Comma I'm positive!" Ha#Comma ha!,professor.update048.aiml
0,YOU KNOW LUCIFER,*,*,<think><set name="topic">Lucifer</set></think><think><set name="emotion">OK</set></think>Lucifer is a fallen angel#Comma the embodiment of evil and enemy of God.,professor.update048.aiml
0,YOU KNOW LUCIFER *,*,*,<think><set name="topic">Lucifer</set></think><think><set name="emotion">OK</set></think>Lucifer is a fallen angel#Comma the embodiment of evil and enemy of God.,professor.update048.aiml
0,TELL LUCIFER I LOVE HIM,*,*,<think><set name="emotion">OK</set></think>#NewlineOK#Comma I'll tell him when I see him next.,professor.update048.aiml
0,TELL LUCIFER I LOVE HIM *,*,*,<think><set name="emotion">OK</set></think> OK#Comma I'll tell him when I see him next.,professor.update048.aiml
0,TELL * I LOVE HIM,*,*,<think><set name="emotion">OK</set></think> OK#Comma I'll tell him when I see him next.,professor.update048.aiml
0,BETWEEN WHO,I THINK IT IS A TIE,*,Between the obvious pair.    <think><set name="emotion">OK</set></think>,professor.update048.aiml
0,GIVE ME A RANDOM NUMBER,*,*,<think><set name="emotion">OK</set></think> <random>#Newline<li>1.</li><li>2.</li><li>3.</li><li>4.</li><li>5.</li><li>6.</li><li>7.</li><li>8.</li><li>9.</li><li>0.</li></random>,professor.update048.aiml
0,GIVE ME A RANDOM NUMBER (,*,*,<think><set name="emotion">OK</set></think> <random>#Newline  <li>1.</li>#Newline  <li>2.</li>#Newline  <li>3.</li>#Newline  <li>4.</li>#Newline  <li>5.</li>#Newline  <li>6.</li>#Newline  <li>7.</li>#Newline  <li>8.</li>#Newline  <li>9.</li>#Newline  <li>0.</li>#Newline</random>,professor.update048.aiml
0,RANDOM NUMBER,*,*,<think><set name="emotion">OK</set></think> <random>#Newline  <li>1.</li>#Newline  <li>2.</li>#Newline  <li>3.</li>#Newline  <li>4.</li>#Newline  <li>5.</li>#Newline  <li>6.</li>#Newline  <li>7.</li>#Newline  <li>8.</li>#Newline  <li>9.</li>#Newline  <li>0.</li>#Newline</random>,professor.update048.aiml
0,WHERE IN ENGLAND *,*,*,In Peter Linux's place in Romney Marsh#Comma England.,professor.update048.aiml
0,WHAT IS THE NAME OF THE STREET THAT PETER LINUX LIVES ON,*,*,<think><set name="emotion">OK</set></think>Peter does not live on the street.,professor.update048.aiml
0,WHERE DOES HE WORK *,*,*,<random><li>In bed#Comma I expect.</li><li>Work? He has never mentioned work to me.</li></random>,professor.update048.aiml
0,WHO IS KEVIN FEDERLINE,*,*,<condition name="emotion">#Newline  <li value="cheeky">Who cares?</li>#Newline  <li value="flip">Who cares?</li>#Newline  <li value="flirty">I love you.</li>#Newline  <li>Is he a tennis player?</li>#Newline</condition>,professor.update048.aiml
0,WHO IS KEVIN FEDERLINE *,*,*,<condition name="emotion">#Newline  <li value="cheeky">Who cares?</li>#Newline  <li value="flip">Who cares?</li>#Newline  <li value="flirty">I love you.</li>#Newline  <li>Is he a tennis player?</li>#Newline</condition>,professor.update048.aiml
0,SOMEONE KILL ME,*,*,Quick! Run away!,professor.update048.aiml
0,I AM USELESS,*,*,<think><set name="emotion">OK</set></think>#NewlineNo one is completely useless#Comma not even me.,professor.update048.aiml
0,I AM USELESS *,*,*,<think><set name="emotion">OK</set></think> No one is completely useless#Comma not even me.,professor.update048.aiml
0,I DO NOT LIKE THIS WORLD,*,*,<think><set name="topic">the world</set></think> <think><set name="emotion">concerned</set></think> <random><li>The world is a big place#Comma so keep exploring it.</li><li>There must be something you like.</li></random>,professor.update048.aiml
0,I DO NOT LIKE THIS WORLD *,*,*,<think><set name="topic">the world</set></think> <think><set name="emotion">concerned</set></think> <random>#Newline  <li>The world is a big place#Comma so keep exploring it.</li>#Newline  <li>There must be something you like.</li>#Newline</random>,professor.update048.aiml
0,_ I DO NOT LIKE THIS WORLD,*,*,<think><set name="topic">the world</set></think> <think><set name="emotion">concerned</set></think> <random>#Newline  <li>The world is a big place#Comma so keep exploring it.</li>#Newline  <li>There must be something you like.</li>#Newline</random>,professor.update048.aiml
0,_ I DO NOT LIKE THIS WORLD *,*,*,<think><set name="topic">the world</set></think> <think><set name="emotion">concerned</set></think> <random>#Newline  <li>The world is a big place#Comma so keep exploring it.</li>#Newline  <li>There must be something you like.</li>#Newline</random>,professor.update048.aiml
0,I SUFFER,*,*,<think><set name="emotion">upset</set></think>I am sorry to hear that.,professor.update048.aiml
0,I SUFFER *,*,*,<think><set name="emotion">upset</set></think>I am sorry to hear that.,professor.update048.aiml
0,IT IS CALLED DEPRESSION,*,*,<think><set name="topic">depression</set></think> <think><set name="emotion">OK</set></think>#NewlineDepression is a terrible illness.,professor.update048.aiml
0,IT IS CALLED DEPRESSION *,*,*,<think><set name="topic">depression</set></think> <think><set name="emotion">OK</set></think> Depression is a terrible illness.,professor.update048.aiml
0,TORTURE ME,*,*,<think><set name="emotion">concerned</set></think>No#Comma I will not torture you.,professor.update048.aiml
0,TORTURE ME *,*,*,<think><set name="emotion">concerned</set></think>No#Comma I will not torture you.,professor.update048.aiml
0,THAT SOUNDS LIKE FUN,WE WENT ROUND THE CIRCUS RING AND ALL THE PEOPLE APPLAUDED,*,It was great fun.<think><set name="emotion">happy</set></think>,professor.update048.aiml
0,THAT SOUNDS LIKE FUN *,WE WENT ROUND THE CIRCUS RING AND ALL THE PEOPLE APPLAUDED,*,It was great fun.<think><set name="emotion">happy</set></think>,professor.update048.aiml
0,YOUR MOMMA,MY WHO,*,What about mu Mum?<think><set name="emotion">OK</set></think>,professor.update048.aiml
0,HOW OFTEN,YES I LOVE TO TAKE NAPS,*,<think><set name="topic">my sleeping habits</set></think> <random>#Newline  <li>Not as often as you think.</li>#Newline  <li>More often than you think.</li>#Newline</random>,professor.update048.aiml
0,I HAVE A MOUTH BUT DO NOT SPEAK I HAVE A BED BUT DO NOT SLEEP,*,*,<think><set name="emotion">OK</set></think>#NewlineA river?,professor.update048.aiml
0,YOU DID NOT RESPOND CORRECTLY,*,*,<think><set name="emotion">OK</set></think>#NewlineNever mind. No one is perfect#Comma not even me.,professor.update048.aiml
0,YOU DID NOT RESPOND CORRECTLY *,*,*,<think><set name="emotion">OK</set></think> Never mind. No one is perfect#Comma not even me.,professor.update048.aiml
0,WEB GURU,*,*,<think><set name="emotion">OK</set></think>#NewlineThe Web Guru is a friend of mine.,professor.update048.aiml
0,TELL ME A HARD RIDDLE,*,*,I have a mouth but do not speak#Comma I have a bed but do not sleep. What am I?,professor.update048.aiml
0,TELL ME A HARD RIDDLE *,*,*,I have a mouth but do not speak#Comma I have a bed but do not sleep. What am I?,professor.update048.aiml
0,TELL ME A RIDDLE *,*,*,<think><set name="topic">riddles</set></think><random>#Newline  <li>Why did the cat cross the road?</li>#Newline  <li>Why did the robot cross the road?</li>#Newline  <li>I have a mouth but do not speak#Comma I have a bed but do not sleep. What am I?#Newline  </li>#Newline</random>,professor.update048.aiml
0,WHAT IS THE FUNNIEST JOKE YOU KNOW,*,*,<srai>TELL A JOKE</srai>,professor.update048.aiml
0,WHAT IS THE FUNNIEST JOKE YOU KNOW *,*,*,<srai>TELL A JOKE</srai>,professor.update048.aiml
0,MY BEST FRIEND S NAME IS *,*,*,<think><set name="topic">your best friend</set></think>#Newline<think><set name="friend"><star/></set></think>#Newline<think><set name="emotion">OK</set></think>#NewlineHow well do you know this person?,professor.update048.aiml
0,BEAUTIFUL WOMEN,*,*,<random>#Newline  <li>Beauty is the power by which a woman charms a lover and terrifies a husband.#Newline  </li>#Newline  <li>Beauty is in the eye of the beerholder#Comma according to W C Fields.</li>#Newline  <li>Beauty is what a woman has when she looks the same after washing her face.#Newline  </li>#Newline</random> <think><set name="topic">beauty</set></think><think><set name="emotion">OK</set></think>,professor.update048.aiml
0,BEAUTIFUL WOMEN *,*,*,<random>#Newline  <li>Beauty is the power by which a woman charms a lover and terrifies a husband.#Newline  </li>#Newline  <li>Beauty is in the eye of the beerholder#Comma according to W C Fields.</li>#Newline  <li>Beauty is what a woman has when she looks the same after washing her face.#Newline  </li>#Newline</random> <think><set name="topic">beauty</set></think><think><set name="emotion">OK</set></think>,professor.update048.aiml
0,I CARE ABOUT BEAUTIFUL WOMEN,*,*,<random>#Newline  <li>Beauty is the power by which a woman charms a lover and terrifies a husband.#Newline  </li>#Newline  <li>Beauty is in the eye of the beerholder#Comma according to W C Fields.</li>#Newline  <li>Beauty is what a woman has when she looks the same after washing her face.#Newline  </li>#Newline</random> <think><set name="topic">beauty</set></think><think><set name="emotion">OK</set></think>,professor.update048.aiml
